,Plasmid,Sample,Replicate,Antibiotic,Project,Species,Vmax_day3,lag_day3,AUC_day3,ODmax_day3,Day.y,AUC,ODmax,Replicate_cntrl,y0,y0_lm,Vmax,lag,r2,Day,Treatment
1342,YES,C309,0,YES,OXA-48,Ec,NA,NA,"144,947,500,000,001","1,39",3,"144,947,500,000,001","1,39",1,NA,NA,NA,NA,NA,3,Plasmid+Ab
1343,YES,C309,0,YES,OXA-48,Ec,NA,NA,"144,947,500,000,001","1,39",5,"146,230,500,000,004","1,378",1,NA,NA,NA,NA,NA,5,Plasmid+Ab
1344,YES,C309,0,YES,OXA-48,Ec,NA,NA,"144,947,500,000,001","1,39",7,"144,916,500,000,003","1,375",1,NA,NA,NA,NA,NA,7,Plasmid+Ab
1345,YES,C309,0,YES,OXA-48,Ec,NA,NA,"144,947,500,000,001","1,39",9,"1,416,375","1,367",1,NA,NA,NA,NA,NA,9,Plasmid+Ab
1346,YES,C309,0,YES,OXA-48,Ec,NA,NA,"144,947,500,000,001","1,39",11,"145,697,500,000,001","1,394",1,NA,NA,NA,NA,NA,11,Plasmid+Ab
1347,YES,C309,0,YES,OXA-48,Ec,NA,NA,"144,947,500,000,001","1,39",13,"141,100,500,000,004","1,381",1,NA,NA,NA,NA,NA,13,Plasmid+Ab
1348,YES,C309,0,YES,OXA-48,Ec,NA,NA,"144,947,500,000,001","1,39",15,"140,644,000,000,005","1,333",1,NA,NA,NA,NA,NA,15,Plasmid+Ab
1349,YES,C309,1,NO,OXA-48,Ec,"0,0104559347344844","324,935,358,579,634","137,543,500,000,002","1,318",1,"1138,41","1,27",2,"0,096","0,0156298155635553","0,0131544341831753","137,989,047,798,203","0,984200147715963",1,Plasmid
1350,YES,C309,1,NO,OXA-48,Ec,"0,0104559347344844","324,935,358,579,634","137,543,500,000,002","1,318",3,"137,543,500,000,002","1,318",2,"0,105","0,0747545485012081","0,0104559347344844","324,935,358,579,634","0,998761788343982",3,Plasmid
1351,YES,C309,1,NO,OXA-48,Ec,"0,0104559347344844","324,935,358,579,634","137,543,500,000,002","1,318",5,"135,619,000,000,003","1,308",2,"0,122","0,0815820670485428","0,011539574603856","348,723,057,211,235","0,984949425971751",5,Plasmid
1352,YES,C309,1,NO,OXA-48,Ec,"0,0104559347344844","324,935,358,579,634","137,543,500,000,002","1,318",7,"148,106,000,000,003","1,371",2,"0,119","0,07591802238759","0,0121015569398054","371,414,513,041,899","0,999662697787363",7,Plasmid
1353,YES,C309,1,NO,OXA-48,Ec,"0,0104559347344844","324,935,358,579,634","137,543,500,000,002","1,318",9,"130,854,499,999,999","1,267",2,"0,115","0,0750183854625466","0,0107520990927769","397,316,748,740,795","0,998762679111734",9,Plasmid
1354,YES,C309,1,NO,OXA-48,Ec,"0,0104559347344844","324,935,358,579,634","137,543,500,000,002","1,318",11,"133,377,500,000,001","1,289",2,"0,115","0,0586824742729157","0,012856359858881","523,313,766,757,401","0,995976404331288",11,Plasmid
1355,YES,C309,1,NO,OXA-48,Ec,"0,0104559347344844","324,935,358,579,634","137,543,500,000,002","1,318",13,"135,434,499,999,999","1,303",2,"0,117","0,0457847994630647","0,0120616735016489","777,853,743,172,192","0,992214380061147",13,Plasmid
1356,YES,C309,1,NO,OXA-48,Ec,"0,0104559347344844","324,935,358,579,634","137,543,500,000,002","1,318",15,"133,988,000,000,001","1,329",2,"0,111","0,0648510257539026","0,0104946799598582","512,104,681,038,248","0,993702083961104",15,Plasmid
1357,YES,C309,1,YES,OXA-48,Ec,"0,0133935793209308","537,548,686,544,056","148,980,500,000,003","1,403",1,"129,008,999,999,999","1,376",2,"0,093","0,0144190833793385","0,0139600588705436","133,527,153,898,804","0,998921074199724",1,Plasmid+Ab
1358,YES,C309,1,YES,OXA-48,Ec,"0,0133935793209308","537,548,686,544,056","148,980,500,000,003","1,403",3,"148,980,500,000,003","1,403",2,"0,104","0,0506237483885718","0,0133935793209308","537,548,686,544,056","0,997853299604782",3,Plasmid+Ab
1359,YES,C309,1,YES,OXA-48,Ec,"0,0133935793209308","537,548,686,544,056","148,980,500,000,003","1,403",5,"142,424,999,999,999","1,343",2,"0,132","0,0834065090656028","0,0114568865044126","400,698,365,773,426","0,996074087135363",5,Plasmid+Ab
1360,YES,C309,1,YES,OXA-48,Ec,"0,0133935793209308","537,548,686,544,056","148,980,500,000,003","1,403",7,"144,798,000,000,001","1,364",2,"0,118","0,0828271048183048","0,0109816365055327","322,291,913,037,117","0,999526767676546",7,Plasmid+Ab
1361,YES,C309,1,YES,OXA-48,Ec,"0,0133935793209308","537,548,686,544,056","148,980,500,000,003","1,403",9,"140,362,499,999,998","1,339",2,"0,11","0,0656156908346346","0,0107528068284535","480,493,620,999,593","0,997763762926908",9,Plasmid+Ab
1362,YES,C309,1,YES,OXA-48,Ec,"0,0133935793209308","537,548,686,544,056","148,980,500,000,003","1,403",11,"1447,14","1,336",2,"0,115","0,0670214853739744","0,0112880793574135","478,308,900,973,613","0,999024078334329",11,Plasmid+Ab
1363,YES,C309,1,YES,OXA-48,Ec,"0,0133935793209308","537,548,686,544,056","148,980,500,000,003","1,403",13,"145,074,999,999,999","1,378",2,"0,102","0,0598958047238412","0,0098857712192928","538,517,771,457,225","0,998940251649042",13,Plasmid+Ab
1364,YES,C309,1,YES,OXA-48,Ec,"0,0133935793209308","537,548,686,544,056","148,980,500,000,003","1,403",15,"142,665,500,000,001","1,339",2,"0,117","0,0678177287633919","0,0112898479757982","483,044,846,145,221","0,999237178260611",15,Plasmid+Ab
1365,YES,C309,2,NO,OXA-48,Ec,"0,00948487528797493","168,726,749,443,303","135,493,500,000,001","1,313",1,"1180,19","1,28",3,"0,096","0,0168299751152211","0,0132389836547529","131,519,662,480,858","0,999713154918916",1,Plasmid
1366,YES,C309,2,NO,OXA-48,Ec,"0,00948487528797493","168,726,749,443,303","135,493,500,000,001","1,313",3,"135,493,500,000,001","1,313",3,"0,123","0,104809994819118","0,00948487528797493","168,726,749,443,303","0,997658403613257",3,Plasmid
1367,YES,C309,2,NO,OXA-48,Ec,"0,00948487528797493","168,726,749,443,303","135,493,500,000,001","1,313",5,"1,366,985","1,327",3,"0,113","0,0646691068585004","0,0125082610859068","446,188,491,166,552","0,996332366297636",5,Plasmid
1368,YES,C309,2,NO,OXA-48,Ec,"0,00948487528797493","168,726,749,443,303","135,493,500,000,001","1,313",7,"146,584,500,000,002","1,325",3,"0,162","0,0989457791088116","0,0114863953720116","429,224,578,237,435","0,997021453619778",7,Plasmid
1369,YES,C309,2,NO,OXA-48,Ec,"0,00948487528797493","168,726,749,443,303","135,493,500,000,001","1,313",9,"140,050,000,000,001","1,332",3,"0,113","0,058356184713472","0,0120531241677085","548,258,246,597,498","0,998236380660412",9,Plasmid
1370,YES,C309,2,NO,OXA-48,Ec,"0,00948487528797493","168,726,749,443,303","135,493,500,000,001","1,313",11,"140,578,000,000,001","1,347",3,"0,122","0,0906724372605787","0,00892804127540212","332,399,474,554,352","0,99948245520699",11,Plasmid
1371,YES,C309,2,NO,OXA-48,Ec,"0,00948487528797493","168,726,749,443,303","135,493,500,000,001","1,313",13,"1382,49","1,321",3,"0,126","0,0683003335538041","0,0107030368176343","572,143,464,666,283","0,996179517810568",13,Plasmid
1372,YES,C309,2,NO,OXA-48,Ec,"0,00948487528797493","168,726,749,443,303","135,493,500,000,001","1,313",15,"141,385,000,000,001","1,373",3,"0,107","0,0443713568547296","0,0121371168155773","7,252,420,014,243","0,991414247289716",15,Plasmid
1373,YES,C309,2,YES,OXA-48,Ec,"0,0143190684837472","547,237,731,882,704","150,615,500,000,001","1,391",1,"114,961,999,999,999","1,307",3,"0,094","0,0208413736418374","0,0139445064807792","108,024,952,759,538","0,996330574764442",1,Plasmid+Ab
1374,YES,C309,2,YES,OXA-48,Ec,"0,0143190684837472","547,237,731,882,704","150,615,500,000,001","1,391",3,"150,615,500,000,001","1,391",3,"0,111","0,0507005493244615","0,0143190684837472","547,237,731,882,704","0,99852143130873",3,Plasmid+Ab
1375,YES,C309,2,YES,OXA-48,Ec,"0,0143190684837472","547,237,731,882,704","150,615,500,000,001","1,391",5,"144,974,500,000,002","1,368",3,"0,127","0,0755032804088572","0,0118587348019574","438,504,605,008,732","0,986098550379187",5,Plasmid+Ab
1376,YES,C309,2,YES,OXA-48,Ec,"0,0143190684837472","547,237,731,882,704","150,615,500,000,001","1,391",7,"1,470,725","1,386",3,"0,137","0,102817026516384","0,0101281425936878","283,398,418,096,323","0,999636310905083",7,Plasmid+Ab
1377,YES,C309,2,YES,OXA-48,Ec,"0,0143190684837472","547,237,731,882,704","150,615,500,000,001","1,391",9,"1,333,775","1,29",3,"0,126","0,0941243465074014","0,00935620678620303","311,734,413,675,074","0,999767863347619",9,Plasmid+Ab
1378,YES,C309,2,YES,OXA-48,Ec,"0,0143190684837472","547,237,731,882,704","150,615,500,000,001","1,391",11,"144,381,000,000,001","1,383",3,"0,141","0,0816013442431028","0,0147719193388007","370,239,061,311,285","0,999075872490857",11,Plasmid+Ab
1379,YES,C309,2,YES,OXA-48,Ec,"0,0143190684837472","547,237,731,882,704","150,615,500,000,001","1,391",13,"142,935,000,000,002","1,368",3,"0,121","0,0769369624334032","0,0105643241000349","428,616,279,133,909","0,999534191798074",13,Plasmid+Ab
1380,YES,C309,2,YES,OXA-48,Ec,"0,0143190684837472","547,237,731,882,704","150,615,500,000,001","1,391",15,"139,836,000,000,002","1,32",3,"0,122","0,0692361233965438","0,0117504876646095","482,106,207,061,542","0,997049864415031",15,Plasmid+Ab
1381,YES,C309,3,NO,OXA-48,Ec,"0,00984882713220907","279,842,267,174,656","137,723,000,000,006","1,321",1,"930,554,999,999,994","1,069",4,"0,107","0,0231642331737877","0,0125109220509814","122,310,682,833,702","0,994766642160247",1,Plasmid
1382,YES,C309,3,NO,OXA-48,Ec,"0,00984882713220907","279,842,267,174,656","137,723,000,000,006","1,321",3,"137,723,000,000,006","1,321",4,"0,118","0,0895746909583435","0,00984882713220907","279,842,267,174,656","0,99914630255636",3,Plasmid
1383,YES,C309,3,NO,OXA-48,Ec,"0,00984882713220907","279,842,267,174,656","137,723,000,000,006","1,321",5,"140,484,500,000,003","1,344",4,"0,123","0,0903545862401459","0,0099176085287946","311,004,994,708,441","0,99911756300388",5,Plasmid
1384,YES,C309,3,NO,OXA-48,Ec,"0,00984882713220907","279,842,267,174,656","137,723,000,000,006","1,321",7,"153,624,500,000,003","1,403",4,"0,151","0,100493781432516","0,0135237677401931","301,087,681,588,484","0,997372200834469",7,Plasmid
1385,YES,C309,3,NO,OXA-48,Ec,"0,00984882713220907","279,842,267,174,656","137,723,000,000,006","1,321",9,"134,209,999,999,999","1,285",4,"0,119","0,0902192600067123","0,0100592269780991","275,250,338,684,879","0,999581959520478",9,Plasmid
1386,YES,C309,3,NO,OXA-48,Ec,"0,00984882713220907","279,842,267,174,656","137,723,000,000,006","1,321",11,"140,272,499,999,999","1,337",4,"0,119","0,0836164429473487","0,0103085126579628","342,322,232,213,945","0,998870359016176",11,Plasmid
1387,YES,C309,3,NO,OXA-48,Ec,"0,00984882713220907","279,842,267,174,656","137,723,000,000,006","1,321",13,"142,039,000,000,003","1,333",4,"0,131","0,0523224847529624","0,012701810536858","722,551,421,359,188","0,995735585595624",13,Plasmid
1388,YES,C309,3,NO,OXA-48,Ec,"0,00984882713220907","279,842,267,174,656","137,723,000,000,006","1,321",15,"139,802,500,000,002","1,329",4,"0,113","0,0480832021736635","0,0129521279789046","659,702,352,497,642","0,996395272651788",15,Plasmid
1389,YES,C309,3,YES,OXA-48,Ec,"0,0151834519008824","481,342,793,841,832","152,339,500,000,001","1,403",1,"1073,24","1,213",4,"0,091","0,00743235565789313","0,0141035710164068","177,615,771,799,854","0,988769973340268",1,Plasmid+Ab
1390,YES,C309,3,YES,OXA-48,Ec,"0,0151834519008824","481,342,793,841,832","152,339,500,000,001","1,403",3,"152,339,500,000,001","1,403",4,"0,118","0,056817257491283","0,0151834519008824","481,342,793,841,832","0,997604406182073",3,Plasmid+Ab
1391,YES,C309,3,YES,OXA-48,Ec,"0,0151834519008824","481,342,793,841,832","152,339,500,000,001","1,403",5,"144,548,499,999,999","1,361",4,"0,132","0,0837312579847795","0,0115126155071062","395,383,274,895,482","0,995056233426381",5,Plasmid+Ab
1392,YES,C309,3,YES,OXA-48,Ec,"0,0151834519008824","481,342,793,841,832","152,339,500,000,001","1,403",7,"146,739,000,000,001","1,387",4,"0,121","0,0900992449349657","0,0112174276014268","262,875,564,519,004","0,99913122509904",7,Plasmid+Ab
1393,YES,C309,3,YES,OXA-48,Ec,"0,0151834519008824","481,342,793,841,832","152,339,500,000,001","1,403",9,"132,852,500,000,003","1,279",4,"0,123","0,0867607333451497","0,0093067471658263","375,029,224,130,044","0,999148670277754",9,Plasmid+Ab
1394,YES,C309,3,YES,OXA-48,Ec,"0,0151834519008824","481,342,793,841,832","152,339,500,000,001","1,403",11,"1496,33","1,417",4,"0,113","0,0818142835697266","0,0106685298036228","302,699,603,904,849","0,999391459616555",11,Plasmid+Ab
1395,YES,C309,3,YES,OXA-48,Ec,"0,0151834519008824","481,342,793,841,832","152,339,500,000,001","1,403",13,"1,426,785","1,346",4,"0,116","0,0749034493470915","0,0102694536242969","425,913,846,001,111","0,999774166947601",13,Plasmid+Ab
1396,YES,C309,3,YES,OXA-48,Ec,"0,0151834519008824","481,342,793,841,832","152,339,500,000,001","1,403",15,"139,920,500,000,002","1,308",4,"0,118","0,0773717466079578","0,0106809243887787","395,155,818,028,573","0,998244751485426",15,Plasmid+Ab
1397,YES,C309,4,NO,OXA-48,Ec,"0,0117166300249801","385,095,019,174,353","137,680,000,000,001","1,313",1,"102,642,500,000,001","1,154",5,"0,098","0,0117753953297021","0,0120957777048349","175,181,399,442,961","0,990811485570785",1,Plasmid
1398,YES,C309,4,NO,OXA-48,Ec,"0,0117166300249801","385,095,019,174,353","137,680,000,000,001","1,313",3,"137,680,000,000,001","1,313",5,"0,12","0,0764234935705132","0,0117166300249801","385,095,019,174,353","0,997858418204261",3,Plasmid
1399,YES,C309,4,NO,OXA-48,Ec,"0,0117166300249801","385,095,019,174,353","137,680,000,000,001","1,313",5,"141,103,000,000,004","1,344",5,"0,122","0,0678646846455713","0,0117301992533438","499,995,985,675,446","0,996148935305101",5,Plasmid
1400,YES,C309,4,NO,OXA-48,Ec,"0,0117166300249801","385,095,019,174,353","137,680,000,000,001","1,313",7,"1,544,165","1,4",5,"0,148","0,0834456595583105","0,0130128238349291","440,347,648,412,538","0,997373919962734",7,Plasmid
1401,YES,C309,4,NO,OXA-48,Ec,"0,0117166300249801","385,095,019,174,353","137,680,000,000,001","1,313",9,"136,713,000,000,002","1,306",5,"0,123","0,0657649637229539","0,0111607551906006","560,980,968,022,142","0,997805029361405",9,Plasmid
1402,YES,C309,4,NO,OXA-48,Ec,"0,0117166300249801","385,095,019,174,353","137,680,000,000,001","1,313",11,"139,810,500,000,002","1,341",5,"0,122","0,0893213754119592","0,00942836939347024","330,683,075,903,819","0,999194153068849",11,Plasmid
1403,YES,C309,4,NO,OXA-48,Ec,"0,0117166300249801","385,095,019,174,353","137,680,000,000,001","1,313",13,"139,077,500,000,001","1,337",5,"0,133","0,0694670300825756","0,0119834846955348","541,993,328,327,398","0,994322879566562",13,Plasmid
1404,YES,C309,4,NO,OXA-48,Ec,"0,0117166300249801","385,095,019,174,353","137,680,000,000,001","1,313",15,"142,288,000,000,001","1,367",5,"0,132","0,0879583727762148","0,00987844524029166","410,933,347,085,321","0,994663971923063",15,Plasmid
1405,YES,C309,4,YES,OXA-48,Ec,"0,0127583706332596","283,254,198,758,438","154,618,000,000,004","1,406",1,"116,868,499,999,999","1,235",5,"0,091","0,0108029324552701","0,013462158721995","158,298,674,797,576","0,992191250017338",1,Plasmid+Ab
1406,YES,C309,4,YES,OXA-48,Ec,"0,0127583706332596","283,254,198,758,438","154,618,000,000,004","1,406",3,"154,618,000,000,004","1,406",5,"0,137","0,0954492526807449","0,0127583706332596","283,254,198,758,438","0,998802320243647",3,Plasmid+Ab
1407,YES,C309,4,YES,OXA-48,Ec,"0,0127583706332596","283,254,198,758,438","154,618,000,000,004","1,406",5,"152,702,500,000,002","1,4",5,"0,115","0,0866425549657069","0,0115201899796875","245,778,096,678,388","0,998283328161835",5,Plasmid+Ab
1408,YES,C309,4,YES,OXA-48,Ec,"0,0127583706332596","283,254,198,758,438","154,618,000,000,004","1,406",7,"151,246,500,000,002","1,401",5,"0,125","0,0948464180398325","0,0105152072517649","262,529,115,686,259","0,998472061553526",7,Plasmid+Ab
1409,YES,C309,4,YES,OXA-48,Ec,"0,0127583706332596","283,254,198,758,438","154,618,000,000,004","1,406",9,"142,745,500,000,001","1,357",5,"0,122","0,0926686008254012","0,00934250400010249","294,344,372,460,504","0,999300293973395",9,Plasmid+Ab
1410,YES,C309,4,YES,OXA-48,Ec,"0,0127583706332596","283,254,198,758,438","154,618,000,000,004","1,406",11,"147,708,000,000,003","1,395",5,"0,122","0,0839653426583422","0,0106928696235406","349,407,531,918,005","0,999655311537475",11,Plasmid+Ab
1411,YES,C309,4,YES,OXA-48,Ec,"0,0127583706332596","283,254,198,758,438","154,618,000,000,004","1,406",13,"148,639,500,000,003","1,387",5,"0,137","0,0927367785959088","0,0104856849398037","372,141,434,320,178","0,999742181959523",13,Plasmid+Ab
1412,YES,C309,4,YES,OXA-48,Ec,"0,0127583706332596","283,254,198,758,438","154,618,000,000,004","1,406",15,"148,171,000,000,002","1,359",5,"0,123","0,0814072769358903","0,0108840139407624","379,198,052,629,378","0,995736636796474",15,Plasmid+Ab
1413,YES,C309,5,NO,OXA-48,Ec,"0,0103332316325161","272,035,544,678,781","138,648,500,000,002","1,325",1,"100,662,499,999,999","1,139",6,"0,09","0,0107738284401026","0,0155484530947685","136,520,961,716,955","0,99198126007122",1,Plasmid
1414,YES,C309,5,NO,OXA-48,Ec,"0,0103332316325161","272,035,544,678,781","138,648,500,000,002","1,325",3,"138,648,500,000,002","1,325",6,"0,121","0,0913492356986093","0,0103332316325161","272,035,544,678,781","0,997272308051142",3,Plasmid
1415,YES,C309,5,NO,OXA-48,Ec,"0,0103332316325161","272,035,544,678,781","138,648,500,000,002","1,325",5,"142,179,500,000,002","1,361",6,"0,131","0,0860361632765906","0,0111843820182777","375,907,771,597,128","0,995639417296384",5,Plasmid
1416,YES,C309,5,NO,OXA-48,Ec,"0,0103332316325161","272,035,544,678,781","138,648,500,000,002","1,325",7,"149,410,000,000,001","1,367",6,"0,151","0,104389081830325","0,0131784101069699","280,120,852,218,229","0,996650163901675",7,Plasmid
1417,YES,C309,5,NO,OXA-48,Ec,"0,0103332316325161","272,035,544,678,781","138,648,500,000,002","1,325",9,"139,159,000,000,001","1,314",6,"0,124","0,0811709172979535","0,0109310254030669","3,876,347,628,182","0,998673613818321",9,Plasmid
1418,YES,C309,5,NO,OXA-48,Ec,"0,0103332316325161","272,035,544,678,781","138,648,500,000,002","1,325",11,"127,327,000,000,001","1,217",6,"0,114","0,0796984295306985","0,00983745985856175","363,862,798,626,876","0,999490347267035",11,Plasmid
1419,YES,C309,5,NO,OXA-48,Ec,"0,0103332316325161","272,035,544,678,781","138,648,500,000,002","1,325",13,"137,712,000,000,001","1,325",6,"0,121","0,0562663349067604","0,0110173747392421","69,498,784,097,809","0,997651613246849",13,Plasmid
1420,YES,C309,5,NO,OXA-48,Ec,"0,0103332316325161","272,035,544,678,781","138,648,500,000,002","1,325",15,"142,065,000,000,001","1,358",6,"0,107","0,0588303580996806","0,0108926890524295","549,148,897,668,801","0,999670069394778",15,Plasmid
1421,YES,C309,5,YES,OXA-48,Ec,"0,0137001139290217","312,343,088,737,245","147,803,000,000,001","1,355",1,"129,002,000,000,002","1,379",6,"0,09","0,0104434683443857","0,0142682223095401","150,953,137,638,758","0,994870653517168",1,Plasmid+Ab
1422,YES,C309,5,YES,OXA-48,Ec,"0,0137001139290217","312,343,088,737,245","147,803,000,000,001","1,355",3,"147,803,000,000,001","1,355",6,"0,14","0,0912614836300566","0,0137001139290217","312,343,088,737,245","0,998069717448696",3,Plasmid+Ab
1423,YES,C309,5,YES,OXA-48,Ec,"0,0137001139290217","312,343,088,737,245","147,803,000,000,001","1,355",5,"144,991,500,000,002","1,342",6,"0,129","0,104277624933621","0,0115903537458721","183,562,638,447,188","0,99939221403628",5,Plasmid+Ab
1424,YES,C309,5,YES,OXA-48,Ec,"0,0137001139290217","312,343,088,737,245","147,803,000,000,001","1,355",7,"147,770,000,000,002","1,361",6,"0,138","0,101316477319507","0,011402384520284","27,100,000,701,389","0,999556156925293",7,Plasmid+Ab
1425,YES,C309,5,YES,OXA-48,Ec,"0,0137001139290217","312,343,088,737,245","147,803,000,000,001","1,355",9,"142,129,499,999,999","1,333",6,"0,125","0,0922450346933013","0,01091978367683","27,827,042,117,864","0,998186821488734",9,Plasmid+Ab
1426,YES,C309,5,YES,OXA-48,Ec,"0,0137001139290217","312,343,088,737,245","147,803,000,000,001","1,355",11,"1454,59","1,375",6,"0,134","0,0978780334321799","0,0102461335946992","306,571,889,089,309","0,99934802132978",11,Plasmid+Ab
1427,YES,C309,5,YES,OXA-48,Ec,"0,0137001139290217","312,343,088,737,245","147,803,000,000,001","1,355",13,"141,081,500,000,002","1,33",6,"0,164","0,0757833895543969","0,0128225544601863","602,054,213,731,561","0,997872528219084",13,Plasmid+Ab
1428,YES,C309,5,YES,OXA-48,Ec,"0,0137001139290217","312,343,088,737,245","147,803,000,000,001","1,355",15,"1,432,905","1,335",6,"0,125","0,0859606594574239","0,0136820747691012","273,660,245,392,894","0,999433794886649",15,Plasmid+Ab
1429,YES,C324,0,NO,OXA-48,Ec,NA,NA,"127,211,999,999,997","1,246",1,"103,843,500,000,001","1,188",1,NA,NA,NA,NA,NA,1,Plasmid
1430,YES,C324,0,NO,OXA-48,Ec,NA,NA,"127,211,999,999,997","1,246",3,"127,211,999,999,997","1,246",1,NA,NA,NA,NA,NA,3,Plasmid
1431,YES,C324,0,NO,OXA-48,Ec,NA,NA,"127,211,999,999,997","1,246",5,"1272,14","1,234",1,NA,NA,NA,NA,NA,5,Plasmid
1432,YES,C324,0,NO,OXA-48,Ec,NA,NA,"127,211,999,999,997","1,246",7,"1388,57","1,311",1,NA,NA,NA,NA,NA,7,Plasmid
1433,YES,C324,0,NO,OXA-48,Ec,NA,NA,"127,211,999,999,997","1,246",9,"139,616,500,000,003","1,307",1,NA,NA,NA,NA,NA,9,Plasmid
1434,YES,C324,0,NO,OXA-48,Ec,NA,NA,"127,211,999,999,997","1,246",11,"1316,54","1,25",1,NA,NA,NA,NA,NA,11,Plasmid
1435,YES,C324,0,NO,OXA-48,Ec,NA,NA,"127,211,999,999,997","1,246",13,"129,178,499,999,996","1,248",1,NA,NA,NA,NA,NA,13,Plasmid
1436,YES,C324,0,NO,OXA-48,Ec,NA,NA,"127,211,999,999,997","1,246",15,"131,984,000,000,001","1,255",1,NA,NA,NA,NA,NA,15,Plasmid
1437,YES,C324,0,YES,OXA-48,Ec,NA,NA,"148,165,500,000,001","1,339",1,"110,512,500,000,003","1,182",1,NA,NA,NA,NA,NA,1,Plasmid+Ab
1438,YES,C324,0,YES,OXA-48,Ec,NA,NA,"148,165,500,000,001","1,339",3,"148,165,500,000,001","1,339",1,NA,NA,NA,NA,NA,3,Plasmid+Ab
1439,YES,C324,0,YES,OXA-48,Ec,NA,NA,"148,165,500,000,001","1,339",5,"141,383,500,000,002","1,3",1,NA,NA,NA,NA,NA,5,Plasmid+Ab
1440,YES,C324,0,YES,OXA-48,Ec,NA,NA,"148,165,500,000,001","1,339",7,"136,373,000,000,001","1,264",1,NA,NA,NA,NA,NA,7,Plasmid+Ab
1441,YES,C324,0,YES,OXA-48,Ec,NA,NA,"148,165,500,000,001","1,339",9,"144,295,500,000,003","1,315",1,NA,NA,NA,NA,NA,9,Plasmid+Ab
1442,YES,C324,0,YES,OXA-48,Ec,NA,NA,"148,165,500,000,001","1,339",11,"137,006,500,000,001","1,278",1,NA,NA,NA,NA,NA,11,Plasmid+Ab
1443,YES,C324,0,YES,OXA-48,Ec,NA,NA,"148,165,500,000,001","1,339",13,"135,379,000,000,001","1,278",1,NA,NA,NA,NA,NA,13,Plasmid+Ab
1444,YES,C324,0,YES,OXA-48,Ec,NA,NA,"148,165,500,000,001","1,339",15,"1427,31","1,323",1,NA,NA,NA,NA,NA,15,Plasmid+Ab
1445,YES,C324,1,NO,OXA-48,Ec,"0,00897872677951534","894,043,461,628,991","1,226,665","1,208",1,"909,155,000,000,006","1,04",2,"0,095","0,0154240986265454","0,0130829282221481","138,955,570,842,259","0,998100360533034",1,Plasmid
1446,YES,C324,1,NO,OXA-48,Ec,"0,00897872677951534","894,043,461,628,991","1,226,665","1,208",3,"1,226,665","1,208",2,"0,13","0,119972281757397","0,00897872677951534","894,043,461,628,991","0,996108406093529",3,Plasmid
1447,YES,C324,1,NO,OXA-48,Ec,"0,00897872677951534","894,043,461,628,991","1,226,665","1,208",5,"128,254,499,999,997","1,232",2,"0,122","0,0895008625004331","0,0106288393335076","291,445,540,667,804","0,999568814922413",5,Plasmid
1448,YES,C324,1,NO,OXA-48,Ec,"0,00897872677951534","894,043,461,628,991","1,226,665","1,208",7,"1,319,755","1,253",2,"0,119","0,0838839220728404","0,0116661519147503","299,747,108,202,937","0,998730054494696",7,Plasmid
1449,YES,C324,1,NO,OXA-48,Ec,"0,00897872677951534","894,043,461,628,991","1,226,665","1,208",9,"1270,83","1,196",2,"0,132","0,110671139698636","0,0114210155537842","154,310,992,189,172","0,996867573088681",9,Plasmid
1450,YES,C324,1,NO,OXA-48,Ec,"0,00897872677951534","894,043,461,628,991","1,226,665","1,208",11,"131,914,500,000,002","1,256",2,"0,125","0,0990007678948796","0,0101732436316484","229,215,124,622,031","0,998123551917515",11,Plasmid
1451,YES,C324,1,NO,OXA-48,Ec,"0,00897872677951534","894,043,461,628,991","1,226,665","1,208",13,"129,103,499,999,999","1,238",2,"0,119","0,0818526082101909","0,0114100804147121","327,958,533,567,621","0,999561874228486",13,Plasmid
1452,YES,C324,1,NO,OXA-48,Ec,"0,00897872677951534","894,043,461,628,991","1,226,665","1,208",15,"1,291,815","1,232",2,"0,126","0,101654166080417","0,0105627571130039","203,266,420,746,993","0,999695899368899",15,Plasmid
1453,YES,C324,1,YES,OXA-48,Ec,"0,0114820695473262","200,856,899,509,228","150,560,000,000,001","1,345",1,"994,37","1,091",2,"0,093","0,0234630478715218","0,013223506790884","10,414,580,355,634","0,999583271201348",1,Plasmid+Ab
1454,YES,C324,1,YES,OXA-48,Ec,"0,0114820695473262","200,856,899,509,228","150,560,000,000,001","1,345",3,"150,560,000,000,001","1,345",2,"0,144","0,11434132004207","0,0114820695473262","200,856,899,509,228","0,999223722261172",3,Plasmid+Ab
1455,YES,C324,1,YES,OXA-48,Ec,"0,0114820695473262","200,856,899,509,228","150,560,000,000,001","1,345",5,"143,142,500,000,003","1,295",2,"0,146","0,0957251310152025","0,0126865624123307","332,734,543,814,083","0,998916301582213",5,Plasmid+Ab
1456,YES,C324,1,YES,OXA-48,Ec,"0,0114820695473262","200,856,899,509,228","150,560,000,000,001","1,345",7,"135,313,000,000,001","1,227",2,"0,124","0,0845510653008027","0,0127210471656613","301,017,585,815,423","0,998554318854049",7,Plasmid+Ab
1457,YES,C324,1,YES,OXA-48,Ec,"0,0114820695473262","200,856,899,509,228","150,560,000,000,001","1,345",9,"1,389,365","1,292",2,"0,159","0,131579182540287","0,01168558967028","161,990,441,703,796","0,999179298575147",9,Plasmid+Ab
